,subj,label,hr_mean,hr_std,hr_slope,hr_skewness,hr_kurtosis,eda_mean,eda_std,eda_slope,eda_skewness,eda_kurtosis,hrv_mean,hrv_std,hrv_slope,hrv_skewness,hrv_kurtosis,temp_mean,temp_std,temp_slope,temp_skewness,temp_kurtosis
169,10,3,1.1985948204491959,0.6780306090861544,0.7260651777082986,-0.12385801326811968,-1.1084400856833783,1.839901425819279,0.5210742752163046,0.3145777653033422,-0.41377610144719834,-0.3169092654245404,-1.0141866002749311,-0.5660254358078819,-0.037091146633064516,-0.24428021757679777,-0.22478501747723406,-0.7072394253011045,-0.24546871162515768,-0.07072891758803959,0.4591535935414103,-0.8966989102048439
170,11,0,-0.7028015828291408,-0.41511652390228976,-0.43152784001514766,0.14520698672999052,-1.0326742751757652,-0.3326377639787571,-0.4443392868883034,-0.25340633306903027,-0.6454507786995337,-0.2885589700554529,0.46786468999850517,0.1263161998423167,-1.0864206512066603,-0.7568390366208814,-0.19399654639181182,-0.69274830950536,-0.4637817398116229,-0.1880494688442106,-0.7614798182184408,-0.9175995948617852
171,11,0,-0.6432673015363908,-0.5146059733995986,-0.5223912017517336,0.7209162191103111,-0.4553090442517281,-0.3441654636018376,-0.43081599766220324,-0.29411979060295684,-0.1921238075195509,-0.24934267410004657,0.3785042613077322,-0.042205816446103266,0.3755957141367192,-0.24548034718114953,-0.18394314342980767,-0.6958161331834176,-0.39990467830098336,0.03879893912490875,0.7484753223390346,0.11852535783584933
172,11,0,-0.348341683965166,-0.14139184141980213,-0.29135530270591814,0.5325812628733504,-0.7655663675031482,-0.25209184285919495,-0.43424648193011267,-0.24432333009237966,0.2123634139981755,-0.19942947931142427,0.051833125249603165,-0.21652931072330336,0.10139209106402966,-0.27649167063856217,-0.1885342611415416,-0.6953192318001281,-0.5306097381166227,-0.05048048004280756,-0.33020422037275565,0.7859440947915202
173,11,0,-0.593847243626498,-0.20023666529739387,-0.25215324802878236,1.1032504230805105,-0.1511514908213757,-0.28881435461324456,-0.32712516378387524,-0.11979350613797508,0.7224108313252189,0.02072565023473948,0.3194931029000078,0.03500014420512393,0.03156954090518116,-0.30729783114484277,-0.18778179171618972,-0.6939579654516592,-0.5585628731874595,-0.04246211874667739,0.15397275441194844,-1.0493076079828503
174,11,1,0.28727208573335633,-0.12279529842804371,0.06916769947187965,-1.347594763400862,0.9933588377082535,-0.4291839330751616,-0.4556217265308856,-0.14237874625779065,-0.48622385111149136,-0.3082642230937677,-0.4933009097405406,-0.5841449247465863,0.032583395391417753,0.28061133471494165,-0.10293867663927486,-0.6996938615212771,-0.44161770495985736,-0.03256717508366391,-1.9488694749718474,3.174058232588408
175,11,1,0.2749594123699518,-0.8970309889243872,-0.5141038355505848,1.5636324601132503,0.20118444336923608,-0.5495154354126338,-0.5885716198899994,-0.21628591515970222,-0.1981550381859289,-0.18277636558963367,-0.4831052509699316,-0.8004522896010096,0.26867228680373595,-0.5089188090442509,-0.14790301330935307,-0.7014175600535848,-0.4001085726562759,-0.20315529873069638,-0.2077780888791787,-0.3746991191377453
176,11,1,0.37578855814932777,-0.16567622067829824,-0.23002451500676022,-1.4382997743033485,2.237752452906527,-0.5219312381895083,-0.2937434459904344,-0.05359563936989396,-0.5520195672659892,-0.40692353816887766,-0.5572639267506221,-0.6749783155692873,0.19421016298724303,0.023430793479475534,-0.10885862432344358,-0.7014863562658504,-0.1519341070174537,-0.3273030746962697,0.8703043104999121,-1.0757520069518334
177,11,1,0.4714074687126858,0.08604335013508677,-1.151723789255994,0.30269009639496597,-1.119705548627308,-0.5289622879157642,-0.45539116072084207,-0.13687410840779515,0.24436360393844614,-0.1780723924885811,-0.6138018921756626,-0.5409699060515942,0.5211082481530676,-0.411371026623025,-0.22438414091881023,-0.7023283591693203,-0.48811614606283155,-0.0855185712643408,-0.9382145278586536,1.539886505601763
178,11,1,0.1044021312756491,-0.5499211634751818,-0.2325822642737296,0.31516237307078754,-0.14746215020753098,-0.41665566027405615,-0.361793697350956,-0.18594430508043436,1.225903823991834,0.5000656043752781,-0.3558379394390581,-0.6575125135026293,0.14174745499895428,-0.3785697886811184,-0.17547582649422794,-0.6972344956993278,-0.06084120332680943,-0.3761711484831803,-0.9168336803323175,-1.1489052907455157
179,11,1,0.19841456479772454,-0.5019720129505886,-0.5930893173886735,-0.13196388094838624,-0.7717530600989558,-0.371641041541773,-0.19107482679403132,-0.02372766021557535,0.14976178352527564,-0.28681874404086094,-0.4270386622295133,-0.6486025400018137,0.33264661990578126,-0.23089667722788934,-0.2136271460808887,-0.6968391490902415,-0.43177783216152044,-0.03612123499421997,-0.1383325948310132,-0.41374122808175784
180,11,1,0.3530163786799509,-0.691356022824721,-0.49924948245967904,0.748424417757972,-0.819937209232239,-0.38725387954834084,-0.44396511398725447,-0.14845196443207204,0.0053917187101011,-0.22230863946334348,-0.5371049540619635,-0.7696054801523832,0.2550990533356361,-0.5641525367566691,-0.21621158013678837,-0.6985246822673987,-0.34650753617771074,-0.0686052747966387,0.4616989267630515,-0.9618022295558118
181,11,1,0.3476232921491755,-0.5251176956327538,-0.21661725235733137,-1.7584253236408858,1.7942017512279165,-0.39965424144462003,-0.4361851590359381,-0.1310373699884292,-0.5913669424999011,-0.31016727360980206,-0.5349373516382692,-0.7388684243990297,0.15878763298353918,0.31322737442788245,-0.09793432411429054,-0.6993711109860048,-0.11391420085851457,0.18538411725696805,-0.011902986711969139,-1.1790319651828896
182,11,2,0.4518896317441653,0.037559608204834,0.23686467720813129,-0.8762732558299225,0.040678915178802726,-0.46979459415718716,-0.35739138033417783,-0.07782848691690894,-0.43135421683563907,-0.384864288891032,-0.6050440575672215,-0.576735589589487,-0.01052516414393396,-0.0070762396479916514,-0.17695375268813912,-0.7020081881197772,0.7033544389040473,-0.7183877530975815,0.2190823684560094,-1.0101929883894305
183,11,2,0.5499924438754125,-0.443694606967991,0.08799130272344656,-0.21480062494051283,-0.1273039860192683,-0.2927550133192354,-0.35812113648462435,-0.08127571686887229,-0.8189348867804773,-0.32593711121643054,-0.6668258829636856,-0.73725586082145,0.05136134936802947,-0.3654893879377946,-0.20655338692154154,-0.6978080336865209,-0.5575724857568493,-0.0310981792112377,-0.6589123730233538,-0.4881772847654764
